split,file_name,blood_group,category_name,bbox_area_ratio,r_mean,g_mean,b_mean,r_std,g_std,b_std,gray_mean,gray_std,edge_density
train,AB- (26)_jpg.rf.v9oyJh3bn53vbJfafrrd.jpg,AB-,B,0.26296824757585235,153.01685,119.20809,95.90603,18.312328,55.88125,50.93559,122.71033,39.956394,0.2500041366757674
train,AB- (26)_jpg.rf.v9oyJh3bn53vbJfafrrd.jpg,AB-,A,0.20020787717651964,120.904594,144.0549,149.60701,35.02244,31.989391,31.251474,138.18883,29.939898,0.24998377150275886
train,O+ (139)_jpg.rf.YG5ka6vP9srnPSAcocS0.jpg,O+,D,0.17210926782593164,150.70552,109.170616,104.57218,25.682869,44.394897,44.83964,121.48277,36.858585,0.24960090585090586
train,O+ (87)_jpg.rf.Y5sbe143zKTwavP2IxNf.jpg,O+,D,0.18068932060982298,138.35803,97.4917,84.59664,12.620281,35.377663,39.707188,106.81545,27.962255,0.24995276999178775
train,B- (31)_jpeg.rf.akWPYHfHPqxC44bs0Xev.jpeg,B-,B,0.17239948100728764,150.45506,113.06192,89.22524,22.746653,67.66305,59.07811,117.580734,47.8239,0.2499511799975409
train,B- (24)_jpg.rf.Z3RtuMHlXHoJ6F4cGHJN.jpg,B-,B,0.1811974728465186,124.50845,79.32066,61.373383,15.12233,44.473186,48.99321,88.400856,34.799603,0.2499841171238582
train,A+ (129)_jpg.rf.IeYVKjE6Gnx4SMwcEnrl.jpg,A+,A,0.16378999513468087,124.28399,125.92527,124.98647,54.82455,76.4012,75.773026,125.06524,67.34545,0.24405953705175062
train,A+ (129)_jpg.rf.IeYVKjE6Gnx4SMwcEnrl.jpg,A+,D,0.17274623674937709,145.48218,60.562332,52.00022,15.601849,49.75824,49.952652,86.01491,37.229263,0.24804087045632647
train,O+ (7)_jpg.rf.glyVuY2zhzJUwnwpdbqD.jpg,O+,D,0.19778986228070175,120.901085,113.34771,111.41513,21.699566,37.79535,43.89037,115.22131,34.13805,0.25
train,B+ (61)_jpg.rf.aBXD3nXY4peQqbgb2ewp.jpg,B+,B,0.21171906816924219,164.772,103.53017,97.92898,14.9843645,60.63616,60.968224,122.07704,44.179348,0.24904457625045862
train,B+ (61)_jpg.rf.aBXD3nXY4peQqbgb2ewp.jpg,B+,D,0.13299071300357648,161.90694,93.612236,99.04088,20.880709,62.95459,60.999046,118.18669,47.324905,0.24996955303860674
train,AB- (69)_jpg.rf.ZUeo6G7WDnuGfr6lD8MU.jpg,AB-,A,0.2533110264285714,135.48984,151.21965,151.61058,31.915493,42.804085,40.6292,146.1067,36.879383,0.24967614756406645
train,AB- (69)_jpg.rf.ZUeo6G7WDnuGfr6lD8MU.jpg,AB-,B,0.24685034285714288,159.4939,118.18279,97.06671,17.519135,57.090973,54.812187,124.91447,41.16238,0.24999638545507122
train,A+ (184)_jpg.rf.aSnNzCyx3sr9ndpv4rqJ.jpg,A+,A,0.12210932847640164,117.58974,148.35037,146.0925,43.612865,28.479408,27.133265,137.3442,28.4477,0.2498029254620303
train,A+ (184)_jpg.rf.aSnNzCyx3sr9ndpv4rqJ.jpg,A+,D,0.08844118336343947,160.53165,96.13863,83.41728,9.365148,40.907894,42.137817,113.36251,29.853666,0.20595857013691551
train,A+ (171)_jpg.rf.wJScLcPpg0eYOo0SQm6Y.jpg,A+,D,0.18210310999192586,182.0581,144.84007,138.55975,22.541613,55.277565,53.549442,155.15263,42.989723,0.24897284807281717
train,A+ (171)_jpg.rf.wJScLcPpg0eYOo0SQm6Y.jpg,A+,A,0.15219800497238012,147.98015,155.76186,152.24689,33.943703,51.858013,48.800785,151.99632,42.926598,0.2487149070778964
train,A+ (198)_jpg.rf.HJURjvupI7JUpplAx2UW.jpg,A+,A,0.18226020015051975,124.81538,147.21216,149.61652,46.182915,44.380516,42.92241,140.54802,41.74016,0.24825708061002177
train,A+ (198)_jpg.rf.HJURjvupI7JUpplAx2UW.jpg,A+,D,0.15289689553119212,142.5737,90.07214,90.763756,17.45107,48.869225,48.173325,107.80322,36.81305,0.24998170922320734
train,B+ (25)_jpg.rf.x0Vf5ACCEOT1MeP1OmJq.jpg,B+,B,0.16777986780383797,154.56656,82.03117,80.90932,17.423794,64.54324,60.43847,105.83567,46.289257,0.25000151285014915
train,B+ (25)_jpg.rf.x0Vf5ACCEOT1MeP1OmJq.jpg,B+,D,0.15762119402985075,148.18018,89.75158,90.14169,19.390781,59.167744,55.130417,109.3578,43.419876,0.24998710110156594
train,O+ (131)_jpg.rf.YWEYKxvXuRRluqlenOxK.jpg,O+,D,0.21384258058732947,187.75932,108.964584,126.31155,16.742554,32.617107,35.581966,141.0118,27.565207,0.24996373262343993
train,O+ (7)_jpg.rf.vQ00Nkng8sckeVjd688a.jpg,O+,D,0.22149944654088052,151.90569,104.70632,97.56118,11.76204,38.1307,39.91657,118.057724,28.882114,0.25
train,O+ (98)_jpg.rf.xLtOSdo1cB45paiTS5FM.jpg,O+,D,0.20527053333387357,138.48866,101.25118,89.81658,9.580698,29.34368,32.421135,109.85217,22.492746,0.249983546461502
train,B- (10)_jpeg.rf.YmaEcLZK4J2Gdh8et2rr.jpeg,B-,B,0.15552996177540265,168.59462,97.45486,85.95244,17.69781,64.634796,59.799065,117.33396,46.214745,0.24963176760065728
train,O+ (13)_jpg.rf.Z3oIuVsjxmHrvsYcWwCG.jpg,O+,D,0.1744143674597524,160.27072,127.4038,123.78752,13.596458,41.90237,40.966217,137.15402,30.848804,0.2499929047821768
train,B+ (73)_jpg.rf.bdwHdWEQhGZZqjEy7tPK.jpg,B+,D,0.17325793959390667,136.30786,59.16085,62.540787,16.781446,52.89149,51.545235,86.003174,38.570133,0.2496837186749245
train,B+ (73)_jpg.rf.bdwHdWEQhGZZqjEy7tPK.jpg,B+,B,0.16901822722742219,140.48508,74.27166,61.71881,20.75347,60.871147,56.77744,92.15855,44.215908,0.2499920936473586
train,O+ (179)_jpg.rf.ZtmfjPj3nBUtjwx3dDSP.jpg,O+,D,0.16469651019966802,149.6011,114.42336,110.22526,30.537582,67.40352,68.61278,124.7499,54.414505,0.24995441603433524
train,A- (100)_jpg.rf.HDIRtKW2Q9hgrVzQ27Q7.jpg,A-,A,0.20427707969001055,107.44631,110.045074,112.15762,43.384235,60.439083,59.39021,109.88301,53.482788,0.24591589625469346
train,B- (33)_jpg.rf.Z9wEDX5Wl3djmCkvTodM.jpg,B-,B,0.17536503610062723,167.05397,142.55418,131.45296,6.9390454,25.347857,32.28972,147.0204,19.365135,0.24126585863413297
train,A+ (1)_jpg.rf.eNEPo5fQ8HuNmtMx3Q9q.jpg,A+,A,0.2804370104420753,139.17691,154.0017,156.03171,32.20898,39.24188,37.54491,149.73679,34.25582,0.24980007411886326
train,A+ (1)_jpg.rf.eNEPo5fQ8HuNmtMx3Q9q.jpg,A+,D,0.23887261764464052,149.78755,117.69185,120.01778,14.287701,40.476475,39.13084,129.16573,30.812172,0.25
train,O+ (195)_jpg.rf.awpYnlNSNSS0NDbRTwmr.jpg,O+,D,0.08323823080343008,155.05974,114.79763,103.958694,8.067371,26.752213,28.698729,124.60536,20.466202,0.2498972775229966
train,B- (64)_jpg.rf.aazTfJEfAirhZeYIEHDx.jpg,B-,B,0.14417041358535923,153.09055,96.54073,85.05209,9.813119,53.41773,58.5561,111.561134,39.975212,0.24960949619659994
train,AB- (30)_jpg.rf.xCVPpzVRM5laPI6zn9Op.jpg,AB-,B,0.22708727326655864,148.96309,78.470116,76.03929,18.990112,59.089756,54.781418,101.15749,43.35027,0.24991181657848324
train,AB- (30)_jpg.rf.xCVPpzVRM5laPI6zn9Op.jpg,AB-,A,0.18734671279289966,132.96712,155.11969,157.87033,31.472483,40.400677,38.1963,148.65237,34.4218,0.24972200642812534
train,A+ (155)_jpg.rf.rhy62TJ9JApQkcwiHwFM.jpg,A+,D,0.16551358120198303,144.15895,120.363014,114.73999,14.491093,35.125145,35.951473,126.42065,27.782137,0.24280019126914243
train,A+ (155)_jpg.rf.rhy62TJ9JApQkcwiHwFM.jpg,A+,A,0.16947704297721453,122.74723,125.85855,127.193825,31.411858,42.662617,42.298367,125.26652,37.02349,0.24807253305767327
train,AB- (84)_jpg.rf.wMVooUgSwkQHC5wT5r9K.jpg,AB-,B,0.2682897384305835,160.94876,90.59663,79.60249,17.93699,58.261105,59.205685,110.38262,43.706413,0.24998751560549312
train,AB- (84)_jpg.rf.wMVooUgSwkQHC5wT5r9K.jpg,AB-,A,0.21973914822266935,110.621475,79.583176,85.20895,31.160467,64.43067,63.72856,91.80453,52.282284,0.2491839785241451
train,AB+ (44)_jpg.rf.KjYYFkIor0CGaXWZ06rS.jpg,AB+,B,0.31250832710978343,128.45482,100.101746,76.49505,18.245325,36.884563,40.53011,101.68387,30.910175,0.25004953437685756
train,AB+ (44)_jpg.rf.KjYYFkIor0CGaXWZ06rS.jpg,AB+,A,0.22903833706746332,118.59713,149.99135,155.77246,29.487638,26.275522,25.081846,141.45364,23.540215,0.24986471861471862
train,AB+ (44)_jpg.rf.KjYYFkIor0CGaXWZ06rS.jpg,AB+,D,0.24170113890963407,151.87927,82.08329,75.82192,14.609658,45.176876,46.103786,103.2615,34.35714,0.25
train,A- (103)_jpg.rf.fxRcP29ltcM7OVwaIzMx.jpg,A-,A,0.21078354385706935,98.359985,82.88532,79.01478,23.02472,32.97908,32.694164,86.75334,28.560143,0.2471707254165926
train,O+ (15)_jpg.rf.bOiNe7t4LBXQmmYT8HgK.jpg,O+,D,0.14116854764996903,161.29129,109.52623,99.55487,9.388133,40.074783,43.87235,123.45745,29.994047,0.24999007936507936
train,AB+ (78)_jpg.rf.aTejEBXBS8EdiC6T3YTI.jpg,AB+,B,0.2294516303419479,158.28099,112.153,88.57016,17.487808,57.629143,51.809677,119.66806,40.371212,0.24993111809114454
train,AB+ (78)_jpg.rf.aTejEBXBS8EdiC6T3YTI.jpg,AB+,D,0.1989899724796761,144.05412,129.62141,129.31413,16.220692,26.318953,27.418926,134.32988,22.794344,0.25
train,AB+ (78)_jpg.rf.aTejEBXBS8EdiC6T3YTI.jpg,AB+,A,0.2942765191535128,136.3606,152.78653,154.88107,32.183174,40.78215,39.103764,148.00938,35.270393,0.2499140006879945
train,A+ (47)_jpg.rf.ajEx18r9OHS9HYtO24Rq.jpg,A+,A,0.1765233644669063,139.75089,128.4434,130.98149,31.978512,66.86936,65.297325,133.05856,54.215336,0.24989724619810932
train,A+ (47)_jpg.rf.ajEx18r9OHS9HYtO24Rq.jpg,A+,D,0.19404249309197982,160.21762,114.772644,113.493195,13.819024,48.048595,47.00503,129.49445,35.7565,0.24794401987476655
train,A+ (55)_jpg.rf.gCLVDVpRWA8NDkHeg83P.jpg,A+,A,0.19187295336385507,104.45344,68.87375,74.24045,28.645967,61.633305,60.3439,82.52254,49.274952,0.2482528543901527
train,A+ (55)_jpg.rf.gCLVDVpRWA8NDkHeg83P.jpg,A+,D,0.20793095339711112,160.52286,126.740814,126.40097,11.992897,27.468475,27.515936,137.88821,21.329178,0.2498766090842393
train,B- (33)_jpg.rf.gFmzee87SguPGry1xYFF.jpg,B-,B,0.25076096687555954,148.89674,112.54318,76.923294,13.202815,49.31584,50.826515,112.78774,35.657253,0.24986853637160386
train,B+ (93)_jpg.rf.KknZVPkKutL7gN80RdiA.jpg,B+,B,0.13575765512278826,152.03574,123.58348,100.074326,21.778706,53.316944,51.893547,125.23119,40.9863,0.24597749856982434
train,B+ (93)_jpg.rf.KknZVPkKutL7gN80RdiA.jpg,B+,D,0.13902439222817764,133.83298,81.455864,72.57113,13.202235,41.82955,43.96283,95.95332,31.58036,0.24933096005675948
train,B- (17)_jpeg.rf.beylFhm6slMWvYhROOaP.jpeg,B-,B,0.16375325425790757,166.8473,113.58946,82.427,16.392853,55.814888,60.482002,120.954605,42.54376,0.2499750424278726
train,O+ (51)_jpg.rf.eDL7oPyt6G5GzTVfZzmT.jpg,O+,D,0.1669374809440527,119.186584,65.13272,64.875984,12.6386,44.629463,44.74651,83.065094,32.894592,0.24977218880991434
train,A+ (104)_jpg.rf.gMoFjBgNB2MrLBel2gqa.jpg,A+,A,0.14212763528237393,123.93213,126.871765,125.55362,41.26424,61.984936,61.667538,125.4525,53.997597,0.244678207827864
train,A+ (104)_jpg.rf.gMoFjBgNB2MrLBel2gqa.jpg,A+,D,0.1443875580197684,140.98769,88.80551,81.28588,13.975391,51.019775,50.10239,103.69302,37.170815,0.24834802604018555
train,AB+ (81)_jpg.rf.bWJy8xVKLeGujGNZWpKU.jpg,AB+,D,0.1905259926899055,128.47443,89.40108,88.338974,34.894714,58.151844,55.155205,102.071495,48.70182,0.25
train,AB+ (81)_jpg.rf.bWJy8xVKLeGujGNZWpKU.jpg,AB+,B,0.24653190066065064,158.83197,109.930244,82.295425,25.80456,74.27401,60.57651,117.01921,51.394608,0.24994881694013044
train,AB+ (81)_jpg.rf.bWJy8xVKLeGujGNZWpKU.jpg,AB+,A,0.2377523227410329,120.57077,125.11648,121.450836,23.204845,26.128096,25.42966,122.37935,24.284315,0.2499848457295266
train,A+ (178)_jpg.rf.gTwh9yWtemqqI6XYGgRe.jpg,A+,A,0.12856706766435433,141.69783,147.05026,154.98088,25.187065,38.481487,38.63878,147.90965,31.226719,0.24648701546506663
train,A+ (178)_jpg.rf.gTwh9yWtemqqI6XYGgRe.jpg,A+,D,0.09626728507507905,171.54338,116.64213,111.86613,5.9146204,29.95422,31.606504,133.35051,21.532108,0.24839384752090837
train,A+ (56)_jpg.rf.fJ9BJH4mJpFHvYDTKwku.jpg,A+,D,0.14648273297115894,107.1432,65.05259,69.388374,13.731372,45.770668,44.078014,80.528046,33.827034,0.24993185225569034
train,A+ (56)_jpg.rf.fJ9BJH4mJpFHvYDTKwku.jpg,A+,A,0.16221008140584162,127.063484,53.793655,53.507957,14.653059,44.586113,42.07483,78.12169,30.077559,0.24985093039991776
train,A+ (143)_jpg.rf.LAors8B372eI4aUU75BQ.jpg,A+,D,0.15739659411406176,167.89879,137.32822,130.37465,16.668459,33.56539,34.14859,145.20058,25.688974,0.24990769872156104
train,A+ (143)_jpg.rf.LAors8B372eI4aUU75BQ.jpg,A+,A,0.17490805168696263,142.31763,132.22116,129.35062,22.769197,44.941605,44.895138,134.62982,36.477703,0.2494660564454615
train,AB- (27)_jpg.rf.LUTozI6XRf1Y7qMpApVD.jpg,AB-,B,0.27501306497175143,140.18005,91.044945,64.894165,15.396754,42.537834,40.149723,98.70639,30.707298,0.2498878492694181
train,AB- (27)_jpg.rf.LUTozI6XRf1Y7qMpApVD.jpg,AB-,A,0.24875919888771184,122.74907,151.83804,157.19963,30.777994,26.402767,24.799915,143.92892,23.773054,0.23881007758819664
train,A+ (128)_jpg.rf.gRFLY1paMV91Zus4XnNx.jpg,A+,A,0.16039938018512995,127.20589,128.12617,126.519325,54.41857,77.305885,76.11966,127.28382,67.61505,0.2499819672525306
train,A+ (128)_jpg.rf.gRFLY1paMV91Zus4XnNx.jpg,A+,D,0.19250795710596444,150.65005,72.409,63.138027,14.871018,53.605404,54.376938,95.39902,39.595634,0.2499108734402852
train,B- (82)_jpg.rf.gaVccKvxzLdZiJKS8Ojr.jpg,B-,B,0.1740425535571085,153.84167,90.67888,86.548874,20.929422,61.33187,56.67994,110.35647,45.10208,0.24999657200839173
train,B- (112)_jpg.rf.MB0vFxCkW0Q0KHcZO9pl.jpg,B-,B,0.18239988666414808,167.458,143.80554,113.690186,14.680969,45.46727,47.27308,141.65125,33.706455,0.24966053242808647
train,A+ (6)_jpg.rf.i8a7EHqTxRwftVGf8YEx.jpg,A+,D,0.2126655758309478,161.4668,93.62998,94.273865,16.454899,53.477757,51.0992,116.45688,39.46608,0.24974668513754206
train,A+ (6)_jpg.rf.i8a7EHqTxRwftVGf8YEx.jpg,A+,A,0.2177109768759642,133.89388,116.929375,119.74712,26.807852,58.63174,55.811764,123.52346,44.27149,0.24959822195126186
train,A+ (92)_jpg.rf.hdzlt646Id8optOxRHKw.jpg,A+,A,0.250487607729122,92.30116,113.780014,113.44602,37.33477,44.769188,43.756668,106.509056,39.89671,0.25
train,A+ (92)_jpg.rf.hdzlt646Id8optOxRHKw.jpg,A+,D,0.2007384384115087,155.18402,108.12167,102.57871,14.371332,44.58294,44.503994,121.96148,33.248383,0.24987030748915298
train,AB- (61)_jpg.rf.heWRaryHviebczL88qxM.jpg,AB-,B,0.2747623911630929,162.08366,108.061516,75.496376,27.066238,62.26423,57.9922,115.213844,45.384144,0.2500067361840864
train,AB- (61)_jpg.rf.heWRaryHviebczL88qxM.jpg,AB-,A,0.25046188359788363,117.253456,142.78145,145.42564,44.89678,44.85146,43.63605,135.15352,41.730778,0.2499888775192419
train,A+ (82)_jpg.rf.sneLZhkgvDilkOFSUvqi.jpg,A+,A,0.1386883502492221,197.76624,130.74025,113.89207,17.6284,63.374126,72.75959,147.46617,50.137794,0.24983062780626478
train,A+ (82)_jpg.rf.sneLZhkgvDilkOFSUvqi.jpg,A+,D,0.1251498858039256,205.16312,167.23083,162.14844,16.085888,45.89484,50.954945,178.1808,36.195164,0.25
train,A+ (99)_jpg.rf.t56Z6jFPlDU4D6QM4AjJ.jpg,A+,D,0.23187117446440889,149.01874,111.93394,114.33537,15.549291,41.13627,39.50378,125.09601,31.541103,0.25
train,A+ (99)_jpg.rf.t56Z6jFPlDU4D6QM4AjJ.jpg,A+,A,0.29547770922383615,135.28984,151.8257,153.81845,31.794935,40.93723,39.03603,146.978,35.148056,0.24976024411508282
train,AB+ (10)_jpg.rf.chd25pBM69tv76W0EKrS.jpg,AB+,B,0.19608818813628023,164.87167,122.64451,97.42045,10.99147,47.816917,43.149323,128.3122,32.510265,0.24840250730282376
train,AB+ (10)_jpg.rf.chd25pBM69tv76W0EKrS.jpg,AB+,D,0.08744117910020743,162.68025,138.12851,140.28702,9.203366,18.989326,21.04881,147.03192,15.467686,0.24995738006750998
train,AB+ (10)_jpg.rf.chd25pBM69tv76W0EKrS.jpg,AB+,A,0.2887888205421644,151.63106,108.502945,106.936386,26.796274,54.6257,54.550915,122.35679,43.948875,0.24995872033023736
train,AB+ (11)_jpg.rf.ges6HHb2RvDKAlYnFgJe.jpg,AB+,B,0.22503812082952981,156.98813,105.58767,74.64389,16.861698,43.62528,44.28966,112.406555,32.845196,0.24997620180866253
train,AB+ (11)_jpg.rf.ges6HHb2RvDKAlYnFgJe.jpg,AB+,D,0.15817433368904205,154.09793,140.84056,138.729,10.723493,25.988266,29.880268,144.55582,21.282255,0.25
train,AB+ (11)_jpg.rf.ges6HHb2RvDKAlYnFgJe.jpg,AB+,A,0.14684884887523195,137.44775,145.86473,155.08058,14.781315,33.182976,33.575302,146.13101,26.2648,0.24440031539292703
train,A+ (51)_jpg.rf.3GUKQnnmoPRoTvy00bhn.jpg,A+,A,0.3194671793751366,140.21169,136.17424,141.2555,34.851208,54.5763,53.396446,139.2138,44.60922,0.24999544999545
train,A+ (51)_jpg.rf.3GUKQnnmoPRoTvy00bhn.jpg,A+,D,0.23776932779841237,150.00328,101.71256,101.35891,13.740423,40.7971,40.652943,117.69158,31.07098,0.24995100921026847
train,AB+ (51)_jpg.rf.gy1Ewrw5H9yYgh6TRDxK.jpg,AB+,B,0.21303091825987042,145.54346,67.46678,65.53997,17.962297,55.130447,49.49978,92.85007,39.918427,0.24969760322556558
train,AB+ (51)_jpg.rf.gy1Ewrw5H9yYgh6TRDxK.jpg,AB+,A,0.19733249624972074,129.90758,152.6816,155.87474,29.903486,41.494236,39.371838,146.15463,34.70038,0.24988679001164446
train,AB+ (51)_jpg.rf.gy1Ewrw5H9yYgh6TRDxK.jpg,AB+,D,0.17707387571414893,137.88954,69.603905,64.56106,14.611152,39.214603,38.060097,90.68483,29.434607,0.24995942217172537
train,B- (137)_jpg.rf.fOnUodKAbqJFeDGY6Vrl.jpg,B-,B,0.17401953320805216,158.62354,111.67544,90.52959,23.277246,67.30956,59.357933,120.2762,48.2584,0.24992776057791538
train,O+ (13)_jpg.rf.fKkoDIiQOammi5H49AE7.jpg,O+,D,0.13700746510267256,135.57024,82.43058,85.77459,43.51725,80.12073,77.65736,101.25849,66.36336,0.2480591278640059
train,A+ (85)_jpg.rf.PI82Jfi1rYRNeL0Uhi2r.jpg,A+,D,0.1304550278637771,134.61652,83.71234,87.24465,20.218023,66.83465,64.74042,101.85782,49.76666,0.24996338326879025
train,A+ (85)_jpg.rf.PI82Jfi1rYRNeL0Uhi2r.jpg,A+,A,0.12253261904215876,144.37013,64.22398,63.681484,20.920935,69.84198,65.584785,90.758545,51.21791,0.24996803916371743
train,A- (39)_jpg.rf.h72Zm2yVRbNEsVe5ESBE.jpg,A-,A,0.2468067837190742,119.86623,150.4154,155.70033,28.750807,26.57456,25.019547,141.99399,23.152403,0.24948125321006676
train,O+ (68)_jpg.rf.dM3KMjsIgaf3eDfQsvIr.jpg,O+,D,0.20597487414360877,146.68243,111.73173,104.7202,8.503865,29.65297,30.572739,121.04479,22.215551,0.2499961729812476
train,A- (12)_jpg.rf.Pk43BAED8AfidR156ByI.jpg,A-,A,0.1691241933703243,122.48133,79.031334,62.92551,8.816911,36.050297,39.2912,88.14606,26.036814,0.24841853364150815
train,O+ (130)_jpg.rf.Qe8f0GgRloLe0R8PPEOd.jpg,O+,D,0.2082330664648881,188.32254,108.13791,126.067795,15.770112,31.509293,34.835278,140.84274,26.67047,0.24999706830841395
train,B+ (7)_jpg.rf.Ie67OWC7UjctgSVIwHrU.jpg,B+,B,0.25234457370574886,149.9199,124.92096,89.72768,15.315204,50.75261,35.975574,121.52286,32.717648,0.24996464932126697
train,B+ (7)_jpg.rf.Ie67OWC7UjctgSVIwHrU.jpg,B+,D,0.18597605881091514,158.35909,142.95306,140.54626,13.620231,20.542706,20.833256,147.28615,17.528137,0.24992826398852225
train,A+ (121)_jpg.rf.5Mx54mPMhr6xoNTo7ywE.jpg,A+,D,0.12328434125327745,139.66106,78.78568,65.83338,10.891646,44.575195,45.931515,94.76005,32.948734,0.2497066067806433
train,A+ (121)_jpg.rf.5Mx54mPMhr6xoNTo7ywE.jpg,A+,A,0.18521251012986734,120.65055,108.42775,102.55423,28.619385,48.71487,49.26145,110.54419,40.40659,0.24996566339525167
train,A- (21)_jpg.rf.5O1evgBm9DgAE9GERpOt.jpg,A-,A,0.16569951054199555,162.72119,102.570656,99.69624,38.9181,87.350296,86.76463,121.6627,69.91133,0.2491590326922242
train,O+ (142)_jpg.rf.sk5rCWtxPdnZgDIY0OZZ.jpg,O+,D,0.13853930222320054,156.78563,88.645134,82.17641,22.026737,54.85634,54.816467,109.20238,42.645878,0.24958928976628092
train,A- (71)_jpg.rf.rExg2fdOzjeRj6ecYDNc.jpg,A-,A,0.2637661177409633,117.19655,142.78853,145.486,44.252544,44.607704,43.43884,135.15701,41.342785,0.24996103005362263
train,O+ (105)_jpg.rf.hET9WreIsMXmIJ41Und4.jpg,O+,D,0.16739355802176228,168.77449,117.78049,107.04185,12.32064,36.965767,40.022373,131.19893,28.583004,0.24991806227267277
train,AB+ (74)_jpg.rf.TKCaqjGoU2Zo57qV9om5.jpg,AB+,D,0.21356531783122462,148.76666,111.83801,105.928856,12.46117,37.649673,37.683155,122.17784,28.517357,0.24994209560461098
train,AB+ (74)_jpg.rf.TKCaqjGoU2Zo57qV9om5.jpg,AB+,B,0.19836624852767962,152.67331,119.73214,86.40726,15.574171,46.891296,46.90482,119.604225,34.123447,0.24987529258278654
train,AB+ (74)_jpg.rf.TKCaqjGoU2Zo57qV9om5.jpg,AB+,A,0.2765814037387439,151.73119,107.124596,105.19811,27.367899,54.813385,54.639652,121.35128,44.237175,0.2500034385530569
train,O+ (184)_jpg.rf.gGqITZrmsegps4TyA4px.jpg,O+,D,0.12090238324564286,145.89905,111.1579,103.12496,33.234665,62.618248,65.053,120.06064,53.143867,0.24501488095238094
train,A- (21)_jpg.rf.Jm2GRbFjZPvdUXsVk5zq.jpg,A-,A,0.27765787435898115,183.96324,142.68,166.34364,27.852076,33.88206,34.374733,164.32896,31.060837,0.24971252078878595
train,B- (2)_jpg.rf.bG9kPoFc68ZlsnVZuxlc.jpg,B-,B,0.19788978848294705,172.2161,116.54304,98.45626,15.480229,58.739273,62.23699,129.07178,44.365475,0.2499146636324847
train,O+ (33)_jpg.rf.KNsKWfrQJ9OGrdAPjHNS.jpg,O+,D,0.10093200430355895,149.30197,132.46167,132.98997,20.951286,49.960205,56.716866,138.25122,42.188503,0.2494879943502825
train,B+ (88)_jpg.rf.5TAckwyl6hgsJUd5BUdZ.jpg,B+,B,0.15380189631087063,99.82894,83.29752,79.27878,43.0007,57.37193,61.18662,87.4684,53.70896,0.24551823060077096
train,B+ (88)_jpg.rf.5TAckwyl6hgsJUd5BUdZ.jpg,B+,D,0.1171378361042794,116.581375,81.383766,81.08576,7.8511558,40.94492,43.46502,93.016975,29.690233,0.22512256258997151
train,AB- (31)_jpg.rf.5d1tgFPnJ64gsGvgJ88k.jpg,AB-,B,0.18805624779396934,152.89917,84.180786,81.73068,21.03341,61.174694,55.86164,106.27022,44.83887,0.2499496137050722
train,AB- (31)_jpg.rf.5d1tgFPnJ64gsGvgJ88k.jpg,AB-,A,0.17481746672045181,110.44323,146.08699,143.17136,43.685013,29.111994,27.428345,133.23386,28.483358,0.24998191550925927
train,A+ (60)_jpg.rf.bsfZGf7ZHVt7vFJpRJE9.jpg,A+,D,0.15228658597522385,154.96478,121.02405,121.15517,13.555493,46.42028,47.32015,132.38135,34.787025,0.24993458817247363
train,A+ (60)_jpg.rf.bsfZGf7ZHVt7vFJpRJE9.jpg,A+,A,0.13431389258347762,133.16367,42.85799,46.44369,14.264324,54.518917,51.75823,74.155106,39.323696,0.2455141649189387
train,O+ (50)_jpg.rf.fequBvnyhRi5xaAH1jem.jpg,O+,D,0.17095598715648402,120.04524,70.25123,70.67854,12.425012,45.15612,45.704163,86.991684,33.332043,0.241546378812602
train,A- (12)_jpg.rf.fbDQ69ColZKZtSbjhG2A.jpg,A-,A,0.21315921479683722,149.57776,152.84286,156.59352,24.429827,34.552265,33.105854,153.0047,28.622643,0.24993512720708524
train,O+ (196)_jpg.rf.Jpl7qmNoBtyJYYEHHlCg.jpg,O+,D,0.09411025954743352,146.19276,78.52398,71.55418,10.766102,39.053783,35.210033,98.75697,27.249838,0.24994677453693848
train,AB+ (48)_jpg.rf.xq0RLDwXdgnC9m2s71XC.jpg,AB+,B,0.28663299663299663,156.47441,116.160904,100.625626,15.541062,63.994553,54.488472,124.42032,43.043777,0.24989179618335627
train,AB+ (48)_jpg.rf.xq0RLDwXdgnC9m2s71XC.jpg,AB+,A,0.27525592603853477,123.632256,127.81661,124.55781,24.106167,26.349201,26.203373,125.33556,24.96996,0.25
train,AB+ (48)_jpg.rf.xq0RLDwXdgnC9m2s71XC.jpg,AB+,D,0.18555900889234223,155.94711,141.26865,141.45749,14.633707,31.090504,30.823442,146.22441,24.871326,0.2486815415821501
train,A+ (58)_jpg.rf.rhcKEGXUk7zDZgxnVeaK.jpg,A+,A,0.24522503262044074,113.71312,141.02219,143.6221,43.62352,45.478558,44.149616,132.7858,41.605,0.2489475598981342
train,A+ (58)_jpg.rf.rhcKEGXUk7zDZgxnVeaK.jpg,A+,D,0.1897610489000795,156.11644,110.02634,104.61521,14.278621,45.77234,45.46399,123.58598,34.133865,0.2500033439000575
train,A- (25)_jpg.rf.JpcFIARewHdPI5bjtTiZ.jpg,A-,A,0.23649727593981212,119.33309,151.81555,157.92097,31.82256,25.709799,24.170881,143.02321,23.176128,0.2484401697095356
train,O+ (194)_jpg.rf.ZouH2MKEtCV8eJVk9lCK.jpg,O+,D,0.10157462063935728,153.82501,116.48728,110.15577,12.899876,33.867565,33.74398,126.82269,25.770985,0.24955936186559408
