split,annotation_id,image_id,file_name,original_name,blood_group,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,bbox_area_ratio,image_width,image_height,image_path
train,1830,1176,AB- (41)_jpg.rf.C6aCHBo3ach1UwkYBi1O.jpg,AB- (41).jpg,AB-,1,A,31.21,5.2,241.53,278.8,67338.564,0.24647361717080027,962,284,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB- (41)_jpg.rf.C6aCHBo3ach1UwkYBi1O.jpg
train,1831,1177,O+ (3)_jpg.rf.jIImlf1K2y2KnFowTSXM.jpg,O+ (3).jpg,O+,3,D,85.51,80.5,529.85,662.31,350924.9535,0.16347242804277465,2476,867,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (3)_jpg.rf.jIImlf1K2y2KnFowTSXM.jpg
train,1832,1178,A- (13)_jpg.rf.qO9drmkUe3xNnSkkMWoB.jpg,A- (13).jpg,A-,1,A,2247.33,100.67,642.11,806.43,517816.7673,0.16869633274909432,2960,1037,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (13)_jpg.rf.qO9drmkUe3xNnSkkMWoB.jpg
train,1833,1179,B- (89)_jpg.rf.j5V762makHDch4hndAj0.jpg,B- (89).jpg,B-,2,B,482.2,14.2,222.27,279.8,62191.14600000001,0.21345561070038513,991,294,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (89)_jpg.rf.j5V762makHDch4hndAj0.jpg
train,1834,1180,AB+ (41)_jpg.rf.jNqaI9vVH8Lc7iBeYeRq.jpg,AB+ (41).jpg,AB+,2,B,60.17,5.99,254.27,251.59,63971.789300000004,0.2886527028002635,859,258,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (41)_jpg.rf.jNqaI9vVH8Lc7iBeYeRq.jpg
train,1835,1180,AB+ (41)_jpg.rf.jNqaI9vVH8Lc7iBeYeRq.jpg,AB+ (41).jpg,AB+,1,A,392.67,0.16,196.39,242.1,47546.01899999999,0.21453654871808753,859,258,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (41)_jpg.rf.jNqaI9vVH8Lc7iBeYeRq.jpg
train,1836,1180,AB+ (41)_jpg.rf.jNqaI9vVH8Lc7iBeYeRq.jpg,AB+ (41).jpg,AB+,3,D,675.17,12.67,181.18,245.33,44448.88940000001,0.20056171950438137,859,258,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (41)_jpg.rf.jNqaI9vVH8Lc7iBeYeRq.jpg
train,1837,1181,AB+ (86)_jpg.rf.WlXn4zzox7lAnwJuIKQs.jpg,AB+ (86).jpg,AB+,3,D,50.51,230.5,624.85,529.26,330708.11100000003,0.16799664268950595,2580,763,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (86)_jpg.rf.WlXn4zzox7lAnwJuIKQs.jpg
train,1838,1181,AB+ (86)_jpg.rf.WlXn4zzox7lAnwJuIKQs.jpg,AB+ (86).jpg,AB+,2,B,955.5,123.0,619.7,596.79,369830.763,0.18787058581486785,2580,763,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (86)_jpg.rf.WlXn4zzox7lAnwJuIKQs.jpg
train,1839,1181,AB+ (86)_jpg.rf.WlXn4zzox7lAnwJuIKQs.jpg,AB+ (86).jpg,AB+,1,A,1843.0,68.0,672.05,571.84,384305.072,0.19522340008331046,2580,763,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (86)_jpg.rf.WlXn4zzox7lAnwJuIKQs.jpg
train,1840,1182,O+ (170)_jpg.rf.C3en72xfJ0oQVkQ7c5VT.jpg,O+ (170).jpg,O+,3,D,194.0,200.66,634.45,681.79,432561.6655,0.13003077171655228,3066,1085,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (170)_jpg.rf.C3en72xfJ0oQVkQ7c5VT.jpg
train,1841,1183,AB+ (1)_jpg.rf.79mizL8x1bcypsmzYYLz.jpg,AB+ (1).jpg,AB+,1,A,9.19,5.2,225.15,294.92,66401.23800000001,0.18562920698109361,1049,341,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (1)_jpg.rf.79mizL8x1bcypsmzYYLz.jpg
train,1842,1183,AB+ (1)_jpg.rf.79mizL8x1bcypsmzYYLz.jpg,AB+ (1).jpg,AB+,3,D,360.21,4.2,219.69,330.3,72563.607,0.2028565314263829,1049,341,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (1)_jpg.rf.79mizL8x1bcypsmzYYLz.jpg
train,1843,1183,AB+ (1)_jpg.rf.79mizL8x1bcypsmzYYLz.jpg,AB+ (1).jpg,AB+,2,B,684.2,13.19,290.83,300.51,87397.32329999999,0.24432520093148338,1049,341,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (1)_jpg.rf.79mizL8x1bcypsmzYYLz.jpg
train,1844,1184,B- (8)_jpg.rf.7NLNWWoH8q6hEP1MdhVs.jpg,B- (8).jpg,B-,2,B,728.67,117.0,323.79,301.54,97635.63660000001,0.14087698050373998,1568,442,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (8)_jpg.rf.7NLNWWoH8q6hEP1MdhVs.jpg
train,1845,1185,B+ (75)_jpg.rf.7iBhwdDxfNAtkmyqfdx7.jpg,B+ (75).jpg,B+,3,D,1268.0,120.5,541.68,737.24,399348.16319999995,0.16590206237131988,2723,884,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (75)_jpg.rf.7iBhwdDxfNAtkmyqfdx7.jpg
train,1846,1185,B+ (75)_jpg.rf.7iBhwdDxfNAtkmyqfdx7.jpg,B+ (75).jpg,B+,2,B,2215.5,53.0,502.02,820.73,412022.8746,0.17116754486251687,2723,884,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (75)_jpg.rf.7iBhwdDxfNAtkmyqfdx7.jpg
train,1847,1186,A+ (62)_jpg.rf.WRLNUO3xkV1WUoADd7YI.jpg,A+ (62).jpg,A+,3,D,1330.67,274.0,604.93,629.77,380966.76609999995,0.11721798265330202,3069,1059,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (62)_jpg.rf.WRLNUO3xkV1WUoADd7YI.jpg
train,1848,1186,A+ (62)_jpg.rf.WRLNUO3xkV1WUoADd7YI.jpg,A+ (62).jpg,A+,1,A,2370.67,354.0,540.77,672.36,363592.1172,0.1118720536259054,3069,1059,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (62)_jpg.rf.WRLNUO3xkV1WUoADd7YI.jpg
train,1849,1188,A+ (116)_jpg.rf.XG4k3WmRL4nKaaKpI2H4.jpg,A+ (116).jpg,A+,1,A,73.0,158.01,591.86,691.77,409430.9922,0.16155228081611264,2651,956,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (116)_jpg.rf.XG4k3WmRL4nKaaKpI2H4.jpg
train,1850,1188,A+ (116)_jpg.rf.XG4k3WmRL4nKaaKpI2H4.jpg,A+ (116).jpg,A+,3,D,1925.51,110.5,711.03,761.26,541278.6978,0.21357642643732766,2651,956,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (116)_jpg.rf.XG4k3WmRL4nKaaKpI2H4.jpg
train,1851,1189,B- (14)_jpg.rf.WiaHaEv8O7UA3IY1KpJX.jpg,B- (14).jpg,B-,2,B,1472.4,10.4,593.24,770.16,456889.7184,0.26113833407254655,2198,796,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (14)_jpg.rf.WiaHaEv8O7UA3IY1KpJX.jpg
train,1852,1190,A+ (89)_jpg.rf.86hKJh3iwXFSszhjZzlj.jpg,A+ (89).jpg,A+,3,D,1100.67,64.0,607.64,914.42,555638.1688,0.15825386117452983,3088,1137,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (89)_jpg.rf.86hKJh3iwXFSszhjZzlj.jpg
train,1853,1190,A+ (89)_jpg.rf.86hKJh3iwXFSszhjZzlj.jpg,A+ (89).jpg,A+,1,A,2207.34,114.0,759.43,867.08,658486.5644,0.18754658552868425,3088,1137,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (89)_jpg.rf.86hKJh3iwXFSszhjZzlj.jpg
train,1854,1191,A+ (22)_jpg.rf.A8tLXEJkVD20oC7qtwT0.jpg,A+ (22).jpg,A+,3,D,1162.99,160.51,555.19,647.85,359679.84150000004,0.15018837922749492,2658,901,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (22)_jpg.rf.A8tLXEJkVD20oC7qtwT0.jpg
train,1855,1191,A+ (22)_jpg.rf.A8tLXEJkVD20oC7qtwT0.jpg,A+ (22).jpg,A+,1,A,2100.5,188.01,463.55,684.37,317239.7135,0.13246702455844983,2658,901,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (22)_jpg.rf.A8tLXEJkVD20oC7qtwT0.jpg
train,1856,1192,B- (100)_jpg.rf.Beq6MKY1g2dK5iC12sGy.jpg,B- (100).jpg,B-,2,B,522.75,4.01,269.34,308.65,83131.79099999998,0.2146632831180635,1214,319,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (100)_jpg.rf.Beq6MKY1g2dK5iC12sGy.jpg
train,1857,1193,B+ (95)_jpg.rf.PQQVwPJf1dMckr7oJeIX.jpg,B+ (95).jpg,B+,3,D,1075.0,95.0,567.5,692.5,392993.75,0.14013529868192276,2796,1003,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (95)_jpg.rf.PQQVwPJf1dMckr7oJeIX.jpg
train,1858,1193,B+ (95)_jpg.rf.PQQVwPJf1dMckr7oJeIX.jpg,B+ (95).jpg,B+,2,B,152.5,60.0,607.5,695.0,422212.5,0.15055423857183814,2796,1003,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (95)_jpg.rf.PQQVwPJf1dMckr7oJeIX.jpg
train,1859,1194,O+ (159)_jpg.rf.8AeLIJevE3KNzjvXqlD4.jpg,O+ (159).jpg,O+,3,D,2370.67,170.67,794.75,775.1,616010.725,0.1640117002738362,3315,1133,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (159)_jpg.rf.8AeLIJevE3KNzjvXqlD4.jpg
train,1860,1195,B+ (55)_jpg.rf.8G42yGPFCd9xohz5NtJ0.jpg,B+ (55).jpg,B+,2,B,980.0,165.0,357.5,580.0,207350.0,0.08877728397598925,2490,938,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (55)_jpg.rf.8G42yGPFCd9xohz5NtJ0.jpg
train,1861,1195,B+ (55)_jpg.rf.8G42yGPFCd9xohz5NtJ0.jpg,B+ (55).jpg,B+,3,D,155.0,87.5,420.0,492.5,206850.0,0.08856320805610501,2490,938,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (55)_jpg.rf.8G42yGPFCd9xohz5NtJ0.jpg
train,1862,1196,O+ (53)_jpg.rf.8J607S8wpcQZjJ80n5IA.jpg,O+ (53).jpg,O+,3,D,80.51,135.5,453.87,577.3,262019.15099999998,0.12962537097603244,2549,793,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (53)_jpg.rf.8J607S8wpcQZjJ80n5IA.jpg
train,1863,1197,A- (46)_jpg.rf.8PgxbSlyVu7V8U0kFgMJ.jpg,A- (46).jpg,A-,1,A,36.5,1.5,326.66,394.38,128828.1708,0.2554644565626921,1195,422,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (46)_jpg.rf.8PgxbSlyVu7V8U0kFgMJ.jpg
train,1864,1198,A+ (74)_jpg.rf.X3aM9kkcFr4cLdZt9ewo.jpg,A+ (74).jpg,A+,3,D,1180.66,34.0,706.28,915.1,646316.828,0.18408046695922822,3088,1137,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (74)_jpg.rf.X3aM9kkcFr4cLdZt9ewo.jpg
train,1865,1198,A+ (74)_jpg.rf.X3aM9kkcFr4cLdZt9ewo.jpg,A+ (74).jpg,A+,1,A,2244.01,84.01,786.75,862.43,678516.8025,0.19325148972275008,3088,1137,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (74)_jpg.rf.X3aM9kkcFr4cLdZt9ewo.jpg
train,1866,1199,A+ (69)_jpg.rf.qWFaPt23tuei7AySXVE4.jpg,A+ (69).jpg,A+,3,D,107.42,3.21,63.13,86.24,5444.3312,0.2232381171067738,268,91,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (69)_jpg.rf.qWFaPt23tuei7AySXVE4.jpg
train,1867,1199,A+ (69)_jpg.rf.qWFaPt23tuei7AySXVE4.jpg,A+ (69).jpg,A+,1,A,9.52,7.69,81.45,81.55,6642.2475,0.2723572043628014,268,91,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (69)_jpg.rf.qWFaPt23tuei7AySXVE4.jpg
train,1868,1200,A+ (86)_jpg.rf.WhSyTokkh2FbLlqCOTXi.jpg,A+ (86).jpg,A+,3,D,451.33,2.45,243.43,312.82,76149.7726,0.19712089410059278,1185,326,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (86)_jpg.rf.WhSyTokkh2FbLlqCOTXi.jpg
train,1869,1200,A+ (86)_jpg.rf.WhSyTokkh2FbLlqCOTXi.jpg,A+ (86).jpg,A+,1,A,882.44,41.33,235.36,284.67,66999.9312,0.17343566358623905,1185,326,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (86)_jpg.rf.WhSyTokkh2FbLlqCOTXi.jpg
train,1870,1201,A- (90)_jpg.rf.VnTWZNgg6fNlGEWHmzT5.jpg,A- (90).jpg,A-,1,A,7.75,0.0,248.93,322.0,80155.46,0.20572727272727273,1210,322,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A- (90)_jpg.rf.VnTWZNgg6fNlGEWHmzT5.jpg
train,1871,1202,B+ (4)_jpg.rf.9GEPQdfnEq0rsUnpNsjC.jpg,B+ (4).jpg,B+,2,B,757.5,7.5,582.5,682.5,397556.25,0.17603470514705785,2529,893,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (4)_jpg.rf.9GEPQdfnEq0rsUnpNsjC.jpg
train,1872,1202,B+ (4)_jpg.rf.9GEPQdfnEq0rsUnpNsjC.jpg,B+ (4).jpg,B+,3,D,12.5,97.5,450.0,622.5,280125.0,0.12403709356680867,2529,893,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (4)_jpg.rf.9GEPQdfnEq0rsUnpNsjC.jpg
train,1873,1203,AB+ (54)_jpg.rf.mDNb6rJ2p7uyGd9jHoXg.jpg,AB+ (54).jpg,AB+,3,D,4.2,20.2,164.35,283.91,46660.6085,0.149709179433705,959,325,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (54)_jpg.rf.mDNb6rJ2p7uyGd9jHoXg.jpg
train,1874,1203,AB+ (54)_jpg.rf.mDNb6rJ2p7uyGd9jHoXg.jpg,AB+ (54).jpg,AB+,1,A,251.2,5.2,298.09,319.8,95329.182,0.3058608550573514,959,325,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (54)_jpg.rf.mDNb6rJ2p7uyGd9jHoXg.jpg
train,1875,1203,AB+ (54)_jpg.rf.mDNb6rJ2p7uyGd9jHoXg.jpg,AB+ (54).jpg,AB+,2,B,675.21,33.2,222.83,291.8,65021.79400000001,0.2086204989171413,959,325,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (54)_jpg.rf.mDNb6rJ2p7uyGd9jHoXg.jpg
train,1876,1204,O+ (132)_jpg.rf.XHFe5F2TCwecqEdi6EU2.jpg,O+ (132).jpg,O+,3,D,2277.34,84.0,746.75,899.06,671373.0549999999,0.20395069474822589,3048,1080,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (132)_jpg.rf.XHFe5F2TCwecqEdi6EU2.jpg
train,1877,1205,O+ (71)_jpg.rf.XUeiEjPSIg2FejL4bvj9.jpg,O+ (71).jpg,O+,3,D,210.5,123.01,454.33,437.37,198710.31209999998,0.12488863811199798,2273,700,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (71)_jpg.rf.XUeiEjPSIg2FejL4bvj9.jpg
train,1878,1206,O+ (69)_jpg.rf.PxTiS0s2trJsJgo808ed.jpg,O+ (69).jpg,O+,3,D,1074.01,80.67,756.95,927.09,701760.7755000001,0.18596901566594307,3088,1222,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (69)_jpg.rf.PxTiS0s2trJsJgo808ed.jpg
train,1879,1207,B- (78)_jpg.rf.l3bbpFlI5wmvjKGV4FjV.jpg,B- (78).jpg,B-,2,B,471.21,7.2,218.87,258.92,56669.820400000004,0.18651204713006847,1055,288,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (78)_jpg.rf.l3bbpFlI5wmvjKGV4FjV.jpg
train,1880,1208,AB+ (40)_jpg.rf.6R6hcNQUux9KRv4TCoXQ.jpg,AB+ (40).jpg,AB+,3,D,14.73,2.0,213.04,266.0,56668.64,0.2336465737610291,905,268,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (40)_jpg.rf.6R6hcNQUux9KRv4TCoXQ.jpg
train,1881,1208,AB+ (40)_jpg.rf.6R6hcNQUux9KRv4TCoXQ.jpg,AB+ (40).jpg,AB+,1,A,326.55,0.0,231.35,268.0,62001.799999999996,0.2556353591160221,905,268,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (40)_jpg.rf.6R6hcNQUux9KRv4TCoXQ.jpg
train,1882,1208,AB+ (40)_jpg.rf.6R6hcNQUux9KRv4TCoXQ.jpg,AB+ (40).jpg,AB+,2,B,625.64,5.64,227.48,260.1,59167.548,0.24394964954234355,905,268,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (40)_jpg.rf.6R6hcNQUux9KRv4TCoXQ.jpg
train,1883,1209,AB+ (31)_jpg.rf.6lIpMpULAvnBackQyCHX.jpg,AB+ (31).jpg,AB+,2,B,106.01,6.0,319.33,368.0,117513.43999999999,0.21744433136576427,1445,374,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (31)_jpg.rf.6lIpMpULAvnBackQyCHX.jpg
train,1884,1209,AB+ (31)_jpg.rf.6lIpMpULAvnBackQyCHX.jpg,AB+ (31).jpg,AB+,1,A,543.14,11.72,356.4,329.33,117373.21199999998,0.21718485650315486,1445,374,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (31)_jpg.rf.6lIpMpULAvnBackQyCHX.jpg
train,1885,1209,AB+ (31)_jpg.rf.6lIpMpULAvnBackQyCHX.jpg,AB+ (31).jpg,AB+,3,D,1046.0,38.86,331.18,335.14,110991.6652,0.20537658013063673,1445,374,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\AB+ (31)_jpg.rf.6lIpMpULAvnBackQyCHX.jpg
train,1886,1210,O+ (12)_jpg.rf.QJtOJ7p7PlXysZwEEcsT.jpg,O+ (12).jpg,O+,3,D,127.33,24.0,525.13,877.09,460586.27170000004,0.1569088350551463,2875,1021,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (12)_jpg.rf.QJtOJ7p7PlXysZwEEcsT.jpg
train,1887,1211,B- (70)_jpg.rf.mhxwWpQyAoUtLPulMWjh.jpg,B- (70).jpg,B-,2,B,395.19,8.2,285.67,251.8,71931.706,0.2780506609972942,995,260,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (70)_jpg.rf.mhxwWpQyAoUtLPulMWjh.jpg
train,1888,1212,B- (25)_jpg.rf.QRXf5QXLki7GO5WmDqZo.jpg,B- (25).jpg,B-,2,B,1006.4,36.4,446.13,627.6,279991.188,0.20721055326958943,2035,664,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (25)_jpg.rf.QRXf5QXLki7GO5WmDqZo.jpg
train,1889,1213,B- (95)_jpg.rf.6QeEkgHCuZWMu2etYDTN.jpg,B- (95).jpg,B-,2,B,532.0,20.33,307.16,410.24,126009.31840000002,0.14913969142202466,1556,543,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (95)_jpg.rf.6QeEkgHCuZWMu2etYDTN.jpg
train,1890,1214,A+ (46)_jpg.rf.u9WqWKZVKfZwWMYMJj8E.jpg,A+ (46).jpg,A+,1,A,68.0,8.0,501.84,529.3,265623.91199999995,0.1577446868402533,2291,735,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (46)_jpg.rf.u9WqWKZVKfZwWMYMJj8E.jpg
train,1891,1214,A+ (46)_jpg.rf.u9WqWKZVKfZwWMYMJj8E.jpg,A+ (46).jpg,A+,3,D,1648.0,113.0,543.58,594.35,323076.77300000004,0.19186391766658653,2291,735,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (46)_jpg.rf.u9WqWKZVKfZwWMYMJj8E.jpg
train,1892,1215,A+ (162)_jpg.rf.zs7seWEo2F0DTPcdvryY.jpg,A+ (162).jpg,A+,3,D,40.66,100.66,667.83,895.71,598182.0093,0.17043096492127802,3330,1054,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (162)_jpg.rf.zs7seWEo2F0DTPcdvryY.jpg
train,1893,1215,A+ (162)_jpg.rf.zs7seWEo2F0DTPcdvryY.jpg,A+ (162).jpg,A+,1,A,2524.01,4.0,669.41,973.72,651817.9052,0.18571263061923404,3330,1054,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (162)_jpg.rf.zs7seWEo2F0DTPcdvryY.jpg
train,1894,1216,A+ (94)_jpg.rf.Qyv64TQz8c37iIPhJuJn.jpg,A+ (94).jpg,A+,1,A,1118.0,163.01,495.7,515.85,255706.845,0.11133745710661855,2601,883,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (94)_jpg.rf.Qyv64TQz8c37iIPhJuJn.jpg
train,1895,1216,A+ (94)_jpg.rf.Qyv64TQz8c37iIPhJuJn.jpg,A+ (94).jpg,A+,3,D,1948.0,18.0,505.56,682.84,345216.59040000004,0.15031094426178973,2601,883,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (94)_jpg.rf.Qyv64TQz8c37iIPhJuJn.jpg
train,1896,1217,B- (80)_jpg.rf.uQ2hTCjBdSY8ECQvyutF.jpg,B- (80).jpg,B-,2,B,402.44,9.11,217.66,298.79,65034.631400000006,0.18764680997172373,1118,310,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (80)_jpg.rf.uQ2hTCjBdSY8ECQvyutF.jpg
train,1897,1218,B- (16)_jpg.rf.RX5HrHaoF89wmUL1q2MP.jpg,B- (16).jpg,B-,2,B,1420.0,44.0,530.0,686.0,363580.0,0.20894729824787248,2186,796,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (16)_jpg.rf.RX5HrHaoF89wmUL1q2MP.jpg
train,1898,1219,B+ (9)_jpg.rf.Vok55U6IVsTvn063gzJp.jpg,B+ (9).jpg,B+,3,D,7.33,50.67,642.48,831.12,533977.9776,0.16011141623488773,3088,1080,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (9)_jpg.rf.Vok55U6IVsTvn063gzJp.jpg
train,1899,1219,B+ (9)_jpg.rf.Vok55U6IVsTvn063gzJp.jpg,B+ (9).jpg,B+,2,B,1171.34,18.03,662.28,981.02,649709.9256,0.19481323330454806,3088,1080,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (9)_jpg.rf.Vok55U6IVsTvn063gzJp.jpg
train,1900,1220,B- (1)_jpg.rf.WLC0Q6yfATGD1KLKYpgj.jpg,B- (1).jpg,B-,2,B,1203.34,11.67,556.67,630.0,350702.1,0.29224444388890275,1810,663,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B- (1)_jpg.rf.WLC0Q6yfATGD1KLKYpgj.jpg
train,1901,1221,O+ (44)_jpg.rf.v4Of74fsJsOYFDg5CrnU.jpg,O+ (44).jpg,O+,3,D,152.39,62.4,383.87,565.84,217209.0008,0.15228288725363726,1912,746,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (44)_jpg.rf.v4Of74fsJsOYFDg5CrnU.jpg
train,1902,1222,B+ (2)_jpg.rf.WwTVOPULOkRPpVe6X44y.jpg,B+ (2).jpg,B+,2,B,610.29,10.28,287.26,395.31,113556.7506,0.17648875947667317,1469,438,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (2)_jpg.rf.WwTVOPULOkRPpVe6X44y.jpg
train,1903,1222,B+ (2)_jpg.rf.WwTVOPULOkRPpVe6X44y.jpg,B+ (2).jpg,B+,3,D,1030.28,46.0,341.47,392.0,133856.24000000002,0.20803802170270835,1469,438,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (2)_jpg.rf.WwTVOPULOkRPpVe6X44y.jpg
train,1904,1223,B+ (44)_jpg.rf.WddaAbxD1IAzTUUxO9CN.jpg,B+ (44).jpg,B+,2,B,886.4,22.4,445.76,680.6,303384.256,0.19562853668193173,2206,703,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (44)_jpg.rf.WddaAbxD1IAzTUUxO9CN.jpg
train,1905,1223,B+ (44)_jpg.rf.WddaAbxD1IAzTUUxO9CN.jpg,B+ (44).jpg,B+,3,D,1592.4,84.4,568.42,618.6,351624.61199999996,0.2267349308558451,2206,703,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (44)_jpg.rf.WddaAbxD1IAzTUUxO9CN.jpg
train,1906,1224,A+ (159)_jpg.rf.Rgr4OxxhRCBrkiH8grqw.jpg,A+ (159).jpg,A+,3,D,34.0,107.33,599.15,646.52,387362.458,0.12484789995729491,3027,1025,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (159)_jpg.rf.Rgr4OxxhRCBrkiH8grqw.jpg
train,1907,1224,A+ (159)_jpg.rf.Rgr4OxxhRCBrkiH8grqw.jpg,A+ (159).jpg,A+,1,A,2297.34,77.33,658.09,892.39,587272.9351,0.1892795523540171,3027,1025,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\A+ (159)_jpg.rf.Rgr4OxxhRCBrkiH8grqw.jpg
train,1908,1225,O+ (101)_jpg.rf.9v4LFCa7AM7n94uDUuqL.jpg,O+ (101).jpg,O+,3,D,85.51,8.0,550.85,737.39,406191.2815,0.14243060181201422,2526,1129,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\O+ (101)_jpg.rf.9v4LFCa7AM7n94uDUuqL.jpg
train,1909,1226,B+ (26)_jpg.rf.Om6PVqMHbXHF5qTatwxM.jpg,B+ (26).jpg,B+,2,B,832.99,130.51,471.75,604.31,285083.2425,0.12598604681069958,2592,873,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (26)_jpg.rf.Om6PVqMHbXHF5qTatwxM.jpg
train,1910,1226,B+ (26)_jpg.rf.Om6PVqMHbXHF5qTatwxM.jpg,B+ (26).jpg,B+,3,D,35.5,60.5,591.36,726.28,429492.9408,0.18980462432650289,2592,873,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\train\B+ (26)_jpg.rf.Om6PVqMHbXHF5qTatwxM.jpg
